DATA,DATA_HORA_COMPARADOR,TEMPERATURA,PRECIPITACAO
2022-06-03 13:00:00,2022-06-03T13:00:00,21.4,0.0
2022-06-03 14:00:00,2022-06-03T14:00:00,23.1,0.0
2022-06-03 15:00:00,2022-06-03T15:00:00,25.0,0.0
2022-06-03 16:00:00,2022-06-03T16:00:00,25.4,0.0
2022-06-03 17:00:00,2022-06-03T17:00:00,25.4,0.0
2022-06-03 18:00:00,2022-06-03T18:00:00,25.1,0.0
2022-06-03 19:00:00,2022-06-03T19:00:00,24.5,0.0
2022-06-03 20:00:00,2022-06-03T20:00:00,23.0,0.0
2022-06-03 21:00:00,2022-06-03T21:00:00,20.1,0.0
2022-06-03 22:00:00,2022-06-03T22:00:00,18.6,0.0
2022-06-03 23:00:00,2022-06-03T23:00:00,17.7,0.0
2022-06-04 00:00:00,2022-06-04T00:00:00,17.3,0.0
2022-06-04 01:00:00,2022-06-04T01:00:00,16.4,0.0
2022-06-04 02:00:00,2022-06-04T02:00:00,15.8,0.0
2022-06-04 03:00:00,2022-06-04T03:00:00,14.9,0.0
2022-06-04 04:00:00,2022-06-04T04:00:00,14.6,0.0
2022-06-04 05:00:00,2022-06-04T05:00:00,14.1,0.0
2022-06-04 06:00:00,2022-06-04T06:00:00,13.9,0.0
2022-06-04 07:00:00,2022-06-04T07:00:00,13.8,0.0
2022-06-04 08:00:00,2022-06-04T08:00:00,12.7,0.0
2022-06-04 09:00:00,2022-06-04T09:00:00,12.4,0.0
2022-06-04 10:00:00,2022-06-04T10:00:00,15.0,0.0
2022-06-04 11:00:00,2022-06-04T11:00:00,15.6,0.0
2022-06-04 12:00:00,2022-06-04T12:00:00,15.7,0.0
2022-06-04 13:00:00,2022-06-04T13:00:00,16.8,0.0
2022-06-04 14:00:00,2022-06-04T14:00:00,18.1,0.0
2022-06-04 15:00:00,2022-06-04T15:00:00,19.5,0.0
2022-06-04 16:00:00,2022-06-04T16:00:00,20.4,0.0
2022-06-04 17:00:00,2022-06-04T17:00:00,20.7,0.0
2022-06-04 18:00:00,2022-06-04T18:00:00,20.5,0.0
2022-06-04 19:00:00,2022-06-04T19:00:00,20.0,0.0
2022-06-04 20:00:00,2022-06-04T20:00:00,18.4,0.0
2022-06-04 21:00:00,2022-06-04T21:00:00,16.0,0.0
2022-06-04 22:00:00,2022-06-04T22:00:00,14.3,0.0
2022-06-04 23:00:00,2022-06-04T23:00:00,13.3,0.0
2022-06-05 00:00:00,2022-06-05T00:00:00,12.0,0.0
2022-06-05 01:00:00,2022-06-05T01:00:00,11.5,0.0
2022-06-05 02:00:00,2022-06-05T02:00:00,11.2,0.0
2022-06-05 03:00:00,2022-06-05T03:00:00,10.7,0.0
2022-06-05 04:00:00,2022-06-05T04:00:00,10.5,0.0
2022-06-05 05:00:00,2022-06-05T05:00:00,10.8,0.0
2022-06-05 06:00:00,2022-06-05T06:00:00,10.7,0.0
2022-06-05 07:00:00,2022-06-05T07:00:00,10.3,0.0
2022-06-05 08:00:00,2022-06-05T08:00:00,9.9,0.0
2022-06-05 09:00:00,2022-06-05T09:00:00,9.8,0.0
2022-06-05 10:00:00,2022-06-05T10:00:00,11.0,0.0
2022-06-05 11:00:00,2022-06-05T11:00:00,12.6,0.0
2022-06-05 12:00:00,2022-06-05T12:00:00,14.2,0.0
2022-06-05 13:00:00,2022-06-05T13:00:00,15.9,0.0
2022-06-05 14:00:00,2022-06-05T14:00:00,17.5,0.0
2022-06-05 15:00:00,2022-06-05T15:00:00,19.5,0.0
2022-06-05 16:00:00,2022-06-05T16:00:00,20.4,0.0
2022-06-05 17:00:00,2022-06-05T17:00:00,20.9,0.0
2022-06-05 18:00:00,2022-06-05T18:00:00,20.9,0.0
2022-06-05 19:00:00,2022-06-05T19:00:00,19.9,0.0
2022-06-05 20:00:00,2022-06-05T20:00:00,18.1,0.0
2022-06-05 21:00:00,2022-06-05T21:00:00,14.7,0.0
2022-06-05 22:00:00,2022-06-05T22:00:00,12.6,0.0
2022-06-05 23:00:00,2022-06-05T23:00:00,11.6,0.0
2022-06-06 00:00:00,2022-06-06T00:00:00,11.2,0.0
2022-06-06 01:00:00,2022-06-06T01:00:00,11.3,0.0
2022-06-06 02:00:00,2022-06-06T02:00:00,10.7,0.0
2022-06-06 03:00:00,2022-06-06T03:00:00,9.8,0.0
2022-06-06 04:00:00,2022-06-06T04:00:00,8.8,0.0
2022-06-06 05:00:00,2022-06-06T05:00:00,8.1,0.0
2022-06-06 06:00:00,2022-06-06T06:00:00,7.5,0.0
2022-06-06 07:00:00,2022-06-06T07:00:00,7.1,0.0
2022-06-06 08:00:00,2022-06-06T08:00:00,6.8,0.0
2022-06-06 09:00:00,2022-06-06T09:00:00,6.9,0.0
2022-06-06 10:00:00,2022-06-06T10:00:00,9.6,0.0
2022-06-06 11:00:00,2022-06-06T11:00:00,11.7,0.0
2022-06-06 12:00:00,2022-06-06T12:00:00,13.9,0.0
2022-06-06 13:00:00,2022-06-06T13:00:00,15.6,0.0
2022-06-06 14:00:00,2022-06-06T14:00:00,17.2,0.0
2022-06-06 15:00:00,2022-06-06T15:00:00,19.6,0.0
2022-06-06 16:00:00,2022-06-06T16:00:00,20.2,0.0
2022-06-06 17:00:00,2022-06-06T17:00:00,20.8,0.0
2022-06-06 18:00:00,2022-06-06T18:00:00,20.9,0.0
2022-06-06 19:00:00,2022-06-06T19:00:00,20.3,0.0
2022-06-06 20:00:00,2022-06-06T20:00:00,17.7,0.0
2022-06-06 21:00:00,2022-06-06T21:00:00,15.3,0.0
2022-06-06 22:00:00,2022-06-06T22:00:00,13.6,0.0
2022-06-06 23:00:00,2022-06-06T23:00:00,12.3,0.0
2022-06-07 00:00:00,2022-06-07T00:00:00,11.4,0.0
2022-06-07 01:00:00,2022-06-07T01:00:00,10.9,0.0
2022-06-07 02:00:00,2022-06-07T02:00:00,10.4,0.0
2022-06-07 03:00:00,2022-06-07T03:00:00,9.8,0.0
2022-06-07 04:00:00,2022-06-07T04:00:00,9.3,0.0
2022-06-07 05:00:00,2022-06-07T05:00:00,9.0,0.0
2022-06-07 06:00:00,2022-06-07T06:00:00,8.5,0.0
2022-06-07 07:00:00,2022-06-07T07:00:00,8.4,0.0
2022-06-07 08:00:00,2022-06-07T08:00:00,8.2,0.0
2022-06-07 09:00:00,2022-06-07T09:00:00,8.0,0.0
2022-06-07 10:00:00,2022-06-07T10:00:00,10.0,0.0
2022-06-07 11:00:00,2022-06-07T11:00:00,13.6,0.0
2022-06-07 12:00:00,2022-06-07T12:00:00,16.0,0.0
2022-06-07 13:00:00,2022-06-07T13:00:00,18.0,0.0
2022-06-07 14:00:00,2022-06-07T14:00:00,19.6,0.0
2022-06-07 15:00:00,2022-06-07T15:00:00,21.8,0.0
2022-06-07 16:00:00,2022-06-07T16:00:00,22.6,0.0
2022-06-07 17:00:00,2022-06-07T17:00:00,23.1,0.0
2022-06-07 18:00:00,2022-06-07T18:00:00,23.1,0.0
2022-06-07 19:00:00,2022-06-07T19:00:00,22.6,0.0
2022-06-07 20:00:00,2022-06-07T20:00:00,21.8,0.0
2022-06-07 21:00:00,2022-06-07T21:00:00,18.0,0.0
2022-06-07 22:00:00,2022-06-07T22:00:00,15.8,0.0
2022-06-07 23:00:00,2022-06-07T23:00:00,14.6,0.0
2022-06-08 00:00:00,2022-06-08T00:00:00,14.2,0.0
2022-06-08 01:00:00,2022-06-08T01:00:00,14.0,0.0
2022-06-08 02:00:00,2022-06-08T02:00:00,13.6,0.0
2022-06-08 03:00:00,2022-06-08T03:00:00,12.7,0.0
2022-06-08 04:00:00,2022-06-08T04:00:00,12.2,0.0
2022-06-08 05:00:00,2022-06-08T05:00:00,11.7,0.0
2022-06-08 06:00:00,2022-06-08T06:00:00,11.5,0.0
2022-06-08 07:00:00,2022-06-08T07:00:00,11.3,0.0
2022-06-08 08:00:00,2022-06-08T08:00:00,11.2,0.0
2022-06-08 09:00:00,2022-06-08T09:00:00,11.4,0.0
2022-06-08 10:00:00,2022-06-08T10:00:00,12.7,0.0
2022-06-08 11:00:00,2022-06-08T11:00:00,14.9,0.0
2022-06-08 12:00:00,2022-06-08T12:00:00,17.2,0.0
2022-06-08 13:00:00,2022-06-08T13:00:00,19.0,0.0
2022-06-08 14:00:00,2022-06-08T14:00:00,21.0,0.0
2022-06-08 15:00:00,2022-06-08T15:00:00,23.8,0.0
2022-06-08 16:00:00,2022-06-08T16:00:00,24.3,0.0
2022-06-08 17:00:00,2022-06-08T17:00:00,24.3,0.0
2022-06-08 18:00:00,2022-06-08T18:00:00,23.9,0.0
2022-06-08 19:00:00,2022-06-08T19:00:00,22.9,0.0
2022-06-08 20:00:00,2022-06-08T20:00:00,21.8,0.0
2022-06-08 21:00:00,2022-06-08T21:00:00,18.9,0.0
2022-06-08 22:00:00,2022-06-08T22:00:00,17.7,0.0
2022-06-08 23:00:00,2022-06-08T23:00:00,18.3,0.0
2022-06-09 00:00:00,2022-06-09T00:00:00,18.2,0.0
2022-06-09 01:00:00,2022-06-09T01:00:00,17.9,0.0
2022-06-09 02:00:00,2022-06-09T02:00:00,16.6,0.0
2022-06-09 03:00:00,2022-06-09T03:00:00,15.6,0.0
2022-06-09 04:00:00,2022-06-09T04:00:00,15.3,0.0
2022-06-09 05:00:00,2022-06-09T05:00:00,14.5,0.0
2022-06-09 06:00:00,2022-06-09T06:00:00,14.0,0.0
2022-06-09 07:00:00,2022-06-09T07:00:00,14.1,0.0
2022-06-09 08:00:00,2022-06-09T08:00:00,13.6,0.0
2022-06-09 09:00:00,2022-06-09T09:00:00,13.4,0.0
2022-06-09 10:00:00,2022-06-09T10:00:00,14.7,0.0
2022-06-09 11:00:00,2022-06-09T11:00:00,15.9,0.0
2022-06-09 12:00:00,2022-06-09T12:00:00,17.9,0.0
2022-06-09 13:00:00,2022-06-09T13:00:00,19.2,0.0
2022-06-09 14:00:00,2022-06-09T14:00:00,21.0,0.0
2022-06-09 15:00:00,2022-06-09T15:00:00,23.1,0.0
2022-06-09 16:00:00,2022-06-09T16:00:00,23.5,0.0
2022-06-09 17:00:00,2022-06-09T17:00:00,23.8,0.0
2022-06-09 18:00:00,2022-06-09T18:00:00,23.2,0.0
2022-06-09 19:00:00,2022-06-09T19:00:00,22.3,0.0
2022-06-09 20:00:00,2022-06-09T20:00:00,21.1,0.0
2022-06-09 21:00:00,2022-06-09T21:00:00,20.0,0.0
2022-06-09 22:00:00,2022-06-09T22:00:00,17.7,0.0
2022-06-09 23:00:00,2022-06-09T23:00:00,17.5,0.0
2022-06-10 00:00:00,2022-06-10T00:00:00,17.0,0.0
2022-06-10 01:00:00,2022-06-10T01:00:00,16.7,0.0
2022-06-10 02:00:00,2022-06-10T02:00:00,16.1,0.0
2022-06-10 03:00:00,2022-06-10T03:00:00,15.4,0.0
2022-06-10 04:00:00,2022-06-10T04:00:00,14.7,0.0
2022-06-10 05:00:00,2022-06-10T05:00:00,14.2,0.0
2022-06-10 06:00:00,2022-06-10T06:00:00,13.5,0.0
2022-06-10 07:00:00,2022-06-10T07:00:00,13.3,0.0
2022-06-10 08:00:00,2022-06-10T08:00:00,13.3,0.0
2022-06-10 09:00:00,2022-06-10T09:00:00,13.4,0.0
2022-06-10 10:00:00,2022-06-10T10:00:00,14.7,0.0
2022-06-10 11:00:00,2022-06-10T11:00:00,16.2,0.0
2022-06-10 12:00:00,2022-06-10T12:00:00,17.7,0.0
2022-06-10 13:00:00,2022-06-10T13:00:00,19.7,0.0
2022-06-10 14:00:00,2022-06-10T14:00:00,21.3,0.0
2022-06-10 15:00:00,2022-06-10T15:00:00,23.4,0.0
2022-06-10 16:00:00,2022-06-10T16:00:00,23.9,0.0
2022-06-10 17:00:00,2022-06-10T17:00:00,24.1,0.0
2022-06-10 18:00:00,2022-06-10T18:00:00,23.7,0.0
2022-06-10 19:00:00,2022-06-10T19:00:00,22.7,0.0
2022-06-10 20:00:00,2022-06-10T20:00:00,21.8,0.0
2022-06-10 21:00:00,2022-06-10T21:00:00,18.9,0.0
2022-06-10 22:00:00,2022-06-10T22:00:00,17.4,0.0
2022-06-10 23:00:00,2022-06-10T23:00:00,17.1,0.0
2022-06-11 00:00:00,2022-06-11T00:00:00,16.3,0.0
2022-06-11 01:00:00,2022-06-11T01:00:00,15.8,0.0
2022-06-11 02:00:00,2022-06-11T02:00:00,16.2,0.0
2022-06-11 03:00:00,2022-06-11T03:00:00,15.5,0.0
2022-06-11 04:00:00,2022-06-11T04:00:00,14.9,0.0
2022-06-11 05:00:00,2022-06-11T05:00:00,14.6,0.0
2022-06-11 06:00:00,2022-06-11T06:00:00,14.4,0.0
2022-06-11 07:00:00,2022-06-11T07:00:00,13.9,0.0
2022-06-11 08:00:00,2022-06-11T08:00:00,14.1,0.0
2022-06-11 09:00:00,2022-06-11T09:00:00,13.9,0.0
2022-06-11 10:00:00,2022-06-11T10:00:00,14.9,0.0
2022-06-11 11:00:00,2022-06-11T11:00:00,15.9,0.0
2022-06-11 12:00:00,2022-06-11T12:00:00,16.6,0.0
2022-06-11 13:00:00,2022-06-11T13:00:00,17.9,0.0
2022-06-11 14:00:00,2022-06-11T14:00:00,19.3,0.1
2022-06-11 15:00:00,2022-06-11T15:00:00,20.7,0.2
2022-06-11 16:00:00,2022-06-11T16:00:00,21.3,0.2
2022-06-11 17:00:00,2022-06-11T17:00:00,20.3,1.2
2022-06-11 18:00:00,2022-06-11T18:00:00,19.7,1.4
2022-06-11 19:00:00,2022-06-11T19:00:00,19.4,0.3
2022-06-11 20:00:00,2022-06-11T20:00:00,18.5,0.1
2022-06-11 21:00:00,2022-06-11T21:00:00,16.8,0.1
2022-06-11 22:00:00,2022-06-11T22:00:00,16.2,0.1
2022-06-11 23:00:00,2022-06-11T23:00:00,15.9,0.1
2022-06-12 00:00:00,2022-06-12T00:00:00,15.5,0.0
2022-06-12 01:00:00,2022-06-12T01:00:00,14.6,0.0
2022-06-12 02:00:00,2022-06-12T02:00:00,14.2,0.0
2022-06-12 03:00:00,2022-06-12T03:00:00,13.7,0.0
2022-06-12 04:00:00,2022-06-12T04:00:00,13.4,0.0
2022-06-12 05:00:00,2022-06-12T05:00:00,13.3,0.0
2022-06-12 06:00:00,2022-06-12T06:00:00,13.9,0.1
2022-06-12 07:00:00,2022-06-12T07:00:00,14.2,0.0
2022-06-12 08:00:00,2022-06-12T08:00:00,14.3,0.0
2022-06-12 09:00:00,2022-06-12T09:00:00,14.4,0.0
2022-06-12 10:00:00,2022-06-12T10:00:00,14.4,0.0
2022-06-12 11:00:00,2022-06-12T11:00:00,16.0,0.0
2022-06-12 12:00:00,2022-06-12T12:00:00,17.2,0.0
2022-06-12 13:00:00,2022-06-12T13:00:00,18.2,0.0
2022-06-12 14:00:00,2022-06-12T14:00:00,19.0,0.0
2022-06-12 15:00:00,2022-06-12T15:00:00,20.3,0.0
2022-06-12 16:00:00,2022-06-12T16:00:00,20.5,0.1
2022-06-12 17:00:00,2022-06-12T17:00:00,20.6,0.0
2022-06-12 18:00:00,2022-06-12T18:00:00,20.4,0.0
2022-06-12 19:00:00,2022-06-12T19:00:00,19.7,0.0
2022-06-12 20:00:00,2022-06-12T20:00:00,18.5,0.0
2022-06-12 21:00:00,2022-06-12T21:00:00,17.0,0.0
2022-06-12 22:00:00,2022-06-12T22:00:00,15.5,0.0
2022-06-12 23:00:00,2022-06-12T23:00:00,14.8,0.0
2022-06-13 00:00:00,2022-06-13T00:00:00,14.3,0.0
2022-06-13 01:00:00,2022-06-13T01:00:00,13.6,0.0
2022-06-13 02:00:00,2022-06-13T02:00:00,12.7,0.0
2022-06-13 03:00:00,2022-06-13T03:00:00,11.5,0.0
2022-06-13 04:00:00,2022-06-13T04:00:00,10.6,0.0
2022-06-13 05:00:00,2022-06-13T05:00:00,10.0,0.0
2022-06-13 06:00:00,2022-06-13T06:00:00,9.9,0.0
2022-06-13 07:00:00,2022-06-13T07:00:00,10.4,0.0
2022-06-13 08:00:00,2022-06-13T08:00:00,9.8,0.0
2022-06-13 09:00:00,2022-06-13T09:00:00,9.2,0.0
2022-06-13 10:00:00,2022-06-13T10:00:00,10.3,0.0
2022-06-13 11:00:00,2022-06-13T11:00:00,11.8,0.0
2022-06-13 12:00:00,2022-06-13T12:00:00,13.5,0.0
2022-06-13 13:00:00,2022-06-13T13:00:00,15.3,0.0
2022-06-13 14:00:00,2022-06-13T14:00:00,17.0,0.0
2022-06-13 15:00:00,2022-06-13T15:00:00,19.3,0.0
2022-06-13 16:00:00,2022-06-13T16:00:00,20.1,0.0
2022-06-13 17:00:00,2022-06-13T17:00:00,20.6,0.0
2022-06-13 18:00:00,2022-06-13T18:00:00,20.4,0.0
2022-06-13 19:00:00,2022-06-13T19:00:00,19.7,0.0
2022-06-13 20:00:00,2022-06-13T20:00:00,17.4,0.0
2022-06-13 21:00:00,2022-06-13T21:00:00,14.3,0.0
2022-06-13 22:00:00,2022-06-13T22:00:00,12.1,0.0
2022-06-13 23:00:00,2022-06-13T23:00:00,10.6,0.0
2022-06-14 00:00:00,2022-06-14T00:00:00,9.7,0.0
2022-06-14 01:00:00,2022-06-14T01:00:00,9.3,0.0
2022-06-14 02:00:00,2022-06-14T02:00:00,8.9,0.0
2022-06-14 03:00:00,2022-06-14T03:00:00,8.0,0.0
2022-06-14 04:00:00,2022-06-14T04:00:00,7.5,0.0
2022-06-14 05:00:00,2022-06-14T05:00:00,6.8,0.0
2022-06-14 06:00:00,2022-06-14T06:00:00,6.8,0.0
2022-06-14 07:00:00,2022-06-14T07:00:00,6.9,0.0
2022-06-14 08:00:00,2022-06-14T08:00:00,6.7,0.0
2022-06-14 09:00:00,2022-06-14T09:00:00,6.6,0.0
2022-06-14 10:00:00,2022-06-14T10:00:00,8.1,0.0
2022-06-14 11:00:00,2022-06-14T11:00:00,10.1,0.0
2022-06-14 12:00:00,2022-06-14T12:00:00,12.7,0.0
2022-06-14 13:00:00,2022-06-14T13:00:00,14.7,0.0
2022-06-14 14:00:00,2022-06-14T14:00:00,16.5,0.0
2022-06-14 15:00:00,2022-06-14T15:00:00,18.8,0.0
2022-06-14 16:00:00,2022-06-14T16:00:00,19.6,0.0
2022-06-14 17:00:00,2022-06-14T17:00:00,19.9,0.0
2022-06-14 18:00:00,2022-06-14T18:00:00,19.8,0.0
2022-06-14 19:00:00,2022-06-14T19:00:00,19.1,0.0
2022-06-14 20:00:00,2022-06-14T20:00:00,17.1,0.0
2022-06-14 21:00:00,2022-06-14T21:00:00,13.5,0.0
2022-06-14 22:00:00,2022-06-14T22:00:00,11.4,0.0
2022-06-14 23:00:00,2022-06-14T23:00:00,10.4,0.0
2022-06-15 00:00:00,2022-06-15T00:00:00,10.2,0.0
2022-06-15 01:00:00,2022-06-15T01:00:00,10.4,0.0
2022-06-15 02:00:00,2022-06-15T02:00:00,10.1,0.0
2022-06-15 03:00:00,2022-06-15T03:00:00,9.3,0.0
2022-06-15 04:00:00,2022-06-15T04:00:00,9.1,0.0
2022-06-15 05:00:00,2022-06-15T05:00:00,8.6,0.0
2022-06-15 06:00:00,2022-06-15T06:00:00,8.1,0.0
2022-06-15 07:00:00,2022-06-15T07:00:00,8.0,0.0
2022-06-15 08:00:00,2022-06-15T08:00:00,8.0,0.0
2022-06-15 09:00:00,2022-06-15T09:00:00,7.9,0.0
2022-06-15 10:00:00,2022-06-15T10:00:00,9.2,0.0
2022-06-15 11:00:00,2022-06-15T11:00:00,10.6,0.0
2022-06-15 12:00:00,2022-06-15T12:00:00,12.6,0.0
2022-06-15 13:00:00,2022-06-15T13:00:00,14.2,0.0
2022-06-15 14:00:00,2022-06-15T14:00:00,15.8,0.0
2022-06-15 15:00:00,2022-06-15T15:00:00,17.6,0.0
2022-06-15 16:00:00,2022-06-15T16:00:00,18.5,0.0
2022-06-15 17:00:00,2022-06-15T17:00:00,18.7,0.0
2022-06-15 18:00:00,2022-06-15T18:00:00,18.7,0.0
2022-06-15 19:00:00,2022-06-15T19:00:00,17.9,0.0
2022-06-15 20:00:00,2022-06-15T20:00:00,15.9,0.0
2022-06-15 21:00:00,2022-06-15T21:00:00,13.3,0.0
2022-06-15 22:00:00,2022-06-15T22:00:00,10.6,0.0
2022-06-15 23:00:00,2022-06-15T23:00:00,9.7,0.0
2022-06-16 00:00:00,2022-06-16T00:00:00,9.4,0.0
2022-06-16 01:00:00,2022-06-16T01:00:00,9.0,0.0
2022-06-16 02:00:00,2022-06-16T02:00:00,8.6,0.0
2022-06-16 03:00:00,2022-06-16T03:00:00,7.8,0.0
2022-06-16 04:00:00,2022-06-16T04:00:00,7.2,0.0
2022-06-16 05:00:00,2022-06-16T05:00:00,7.1,0.0
2022-06-16 06:00:00,2022-06-16T06:00:00,7.0,0.0
2022-06-16 07:00:00,2022-06-16T07:00:00,6.7,0.0
2022-06-16 08:00:00,2022-06-16T08:00:00,6.4,0.0
2022-06-16 09:00:00,2022-06-16T09:00:00,6.3,0.0
2022-06-16 10:00:00,2022-06-16T10:00:00,7.8,0.0
2022-06-16 11:00:00,2022-06-16T11:00:00,10.4,0.0
2022-06-16 12:00:00,2022-06-16T12:00:00,12.9,0.0
2022-06-16 13:00:00,2022-06-16T13:00:00,15.2,0.0
2022-06-16 14:00:00,2022-06-16T14:00:00,17.4,0.0
2022-06-16 15:00:00,2022-06-16T15:00:00,20.2,0.0
2022-06-16 16:00:00,2022-06-16T16:00:00,21.2,0.0
2022-06-16 17:00:00,2022-06-16T17:00:00,21.8,0.0
2022-06-16 18:00:00,2022-06-16T18:00:00,21.9,0.0
2022-06-16 19:00:00,2022-06-16T19:00:00,21.2,0.0
2022-06-16 20:00:00,2022-06-16T20:00:00,19.1,0.0
2022-06-16 21:00:00,2022-06-16T21:00:00,15.4,0.0
2022-06-16 22:00:00,2022-06-16T22:00:00,11.7,0.0
2022-06-16 23:00:00,2022-06-16T23:00:00,10.9,0.0
2022-06-17 00:00:00,2022-06-17T00:00:00,10.6,0.0
2022-06-17 01:00:00,2022-06-17T01:00:00,10.4,0.0
2022-06-17 02:00:00,2022-06-17T02:00:00,9.8,0.0
2022-06-17 03:00:00,2022-06-17T03:00:00,8.8,0.0
2022-06-17 04:00:00,2022-06-17T04:00:00,8.1,0.0
2022-06-17 05:00:00,2022-06-17T05:00:00,7.8,0.0
2022-06-17 06:00:00,2022-06-17T06:00:00,7.6,0.0
2022-06-17 07:00:00,2022-06-17T07:00:00,7.3,0.0
2022-06-17 08:00:00,2022-06-17T08:00:00,7.0,0.0
2022-06-17 09:00:00,2022-06-17T09:00:00,6.8,0.0
2022-06-17 10:00:00,2022-06-17T10:00:00,8.8,0.0
2022-06-17 11:00:00,2022-06-17T11:00:00,11.7,0.0
2022-06-17 12:00:00,2022-06-17T12:00:00,14.9,0.0
2022-06-17 13:00:00,2022-06-17T13:00:00,16.8,0.0
2022-06-17 14:00:00,2022-06-17T14:00:00,19.0,0.0
2022-06-17 15:00:00,2022-06-17T15:00:00,21.4,0.0
2022-06-17 16:00:00,2022-06-17T16:00:00,22.2,0.0
2022-06-17 17:00:00,2022-06-17T17:00:00,22.8,0.0
2022-06-17 18:00:00,2022-06-17T18:00:00,22.9,0.0
2022-06-17 19:00:00,2022-06-17T19:00:00,22.2,0.0
2022-06-17 20:00:00,2022-06-17T20:00:00,20.1,0.0
2022-06-17 21:00:00,2022-06-17T21:00:00,15.7,0.0
2022-06-17 22:00:00,2022-06-17T22:00:00,13.5,0.0
2022-06-17 23:00:00,2022-06-17T23:00:00,13.6,0.0
2022-06-18 00:00:00,2022-06-18T00:00:00,13.1,0.0
2022-06-18 01:00:00,2022-06-18T01:00:00,12.7,0.0
2022-06-18 02:00:00,2022-06-18T02:00:00,12.4,0.0
2022-06-18 03:00:00,2022-06-18T03:00:00,11.6,0.0
2022-06-18 04:00:00,2022-06-18T04:00:00,11.2,0.0
2022-06-18 05:00:00,2022-06-18T05:00:00,10.9,0.0
2022-06-18 06:00:00,2022-06-18T06:00:00,11.1,0.0
2022-06-18 07:00:00,2022-06-18T07:00:00,10.9,0.0
2022-06-18 08:00:00,2022-06-18T08:00:00,10.9,0.0
2022-06-18 09:00:00,2022-06-18T09:00:00,10.8,0.0
2022-06-18 10:00:00,2022-06-18T10:00:00,12.5,0.0
2022-06-18 11:00:00,2022-06-18T11:00:00,14.1,0.0
2022-06-18 12:00:00,2022-06-18T12:00:00,16.9,0.0
2022-06-18 13:00:00,2022-06-18T13:00:00,19.3,0.0
2022-06-18 14:00:00,2022-06-18T14:00:00,21.0,0.0
2022-06-18 15:00:00,2022-06-18T15:00:00,22.5,0.0
2022-06-18 16:00:00,2022-06-18T16:00:00,22.6,0.0
2022-06-18 17:00:00,2022-06-18T17:00:00,22.7,0.0
2022-06-18 18:00:00,2022-06-18T18:00:00,22.1,0.0
2022-06-18 19:00:00,2022-06-18T19:00:00,21.3,0.0
2022-06-18 20:00:00,2022-06-18T20:00:00,20.1,0.0
2022-06-18 21:00:00,2022-06-18T21:00:00,17.8,0.1
2022-06-18 22:00:00,2022-06-18T22:00:00,16.7,0.0
2022-06-18 23:00:00,2022-06-18T23:00:00,16.1,0.0
2022-06-19 00:00:00,2022-06-19T00:00:00,15.6,0.0
2022-06-19 01:00:00,2022-06-19T01:00:00,14.9,0.0
2022-06-19 02:00:00,2022-06-19T02:00:00,14.1,0.0
2022-06-19 03:00:00,2022-06-19T03:00:00,13.8,0.0
2022-06-19 04:00:00,2022-06-19T04:00:00,13.2,0.0
2022-06-19 05:00:00,2022-06-19T05:00:00,13.0,0.0
2022-06-19 06:00:00,2022-06-19T06:00:00,12.4,0.0
2022-06-19 07:00:00,2022-06-19T07:00:00,12.2,0.0
2022-06-19 08:00:00,2022-06-19T08:00:00,11.8,0.0
2022-06-19 09:00:00,2022-06-19T09:00:00,11.6,0.0
2022-06-19 10:00:00,2022-06-19T10:00:00,12.7,0.1
2022-06-19 11:00:00,2022-06-19T11:00:00,14.2,0.0
2022-06-19 12:00:00,2022-06-19T12:00:00,15.8,0.0
2022-06-19 13:00:00,2022-06-19T13:00:00,17.1,0.0
2022-06-19 14:00:00,2022-06-19T14:00:00,18.6,0.0
2022-06-19 15:00:00,2022-06-19T15:00:00,20.1,0.0
2022-06-19 16:00:00,2022-06-19T16:00:00,20.2,0.1
2022-06-19 17:00:00,2022-06-19T17:00:00,19.7,0.0
2022-06-19 18:00:00,2022-06-19T18:00:00,19.6,0.0
2022-06-19 19:00:00,2022-06-19T19:00:00,19.0,0.0
2022-06-19 20:00:00,2022-06-19T20:00:00,18.1,0.0
2022-06-19 21:00:00,2022-06-19T21:00:00,16.5,0.0
2022-06-19 22:00:00,2022-06-19T22:00:00,14.6,0.0
2022-06-19 23:00:00,2022-06-19T23:00:00,13.5,0.0
2022-06-20 00:00:00,2022-06-20T00:00:00,13.5,0.0
2022-06-20 01:00:00,2022-06-20T01:00:00,13.4,0.0
2022-06-20 02:00:00,2022-06-20T02:00:00,13.0,0.0
2022-06-20 03:00:00,2022-06-20T03:00:00,12.6,0.0
2022-06-20 04:00:00,2022-06-20T04:00:00,12.6,0.0
2022-06-20 05:00:00,2022-06-20T05:00:00,12.3,0.0
2022-06-20 06:00:00,2022-06-20T06:00:00,11.8,0.0
2022-06-20 07:00:00,2022-06-20T07:00:00,11.7,0.0
2022-06-20 08:00:00,2022-06-20T08:00:00,11.7,0.0
2022-06-20 09:00:00,2022-06-20T09:00:00,11.6,0.0
2022-06-20 10:00:00,2022-06-20T10:00:00,13.2,0.0
2022-06-20 11:00:00,2022-06-20T11:00:00,14.5,0.0
2022-06-20 12:00:00,2022-06-20T12:00:00,16.4,0.0
2022-06-20 13:00:00,2022-06-20T13:00:00,17.8,0.0
2022-06-20 14:00:00,2022-06-20T14:00:00,18.7,0.0
